,season,times,pontos,gols_marcados,gols_levados,vitorias,derrotas,empates,time_ganhou,time_derrota,time_empate,placar_vitoria,placar_derrota,placar_empate
126,2018,Atletico-MG,59,56,43,17,13,8,"['Vitoria, Corinthians, Atletico-PR, Cruzeiro, America MG, Fluminense, Ceara, Parana, Santos, Botafogo RJ, Sao Paulo, Atletico-PR, Sport Recife, Parana, Bahia, Internacional, Botafogo RJ']","['Vasco, Flamengo RJ, Sport Recife, Gremio, Palmeiras, Internacional, Vitoria, Flamengo RJ, Chapecoense-SC, Fluminense, Ceara, Gremio, Santos']","['Sao Paulo, Chapecoense-SC, Bahia, Vasco, Corinthians, Cruzeiro, America MG, Palmeiras']","['Atletico-MG-2X1-Vitoria', 'Atletico-MG-1X0-Corinthians', 'Atletico-PR-1X2-Atletico-MG', 'Atletico-MG-1X0-Cruzeiro', 'America MG-1X3-Atletico-MG', 'Atletico-MG-5X2-Fluminense', 'Atletico-MG-2X1-Ceara', 'Atletico-MG-2X0-Parana', 'Atletico-MG-3X1-Santos', 'Botafogo RJ-0X3-Atletico-MG', 'Atletico-MG-1X0-Sao Paulo', 'Atletico-MG-3X1-Atletico-PR', 'Atletico-MG-5X2-Sport Recife', 'Parana-0X1-Atletico-MG', 'Atletico-MG-1X0-Bahia', 'Internacional-1X2-Atletico-MG', 'Atletico-MG-1X0-Botafogo RJ']","['Vasco-2X1-Atletico-MG', 'Atletico-MG-0X1-Flamengo RJ', 'Sport Recife-3X2-Atletico-MG', 'Gremio-2X0-Atletico-MG', 'Palmeiras-3X2-Atletico-MG', 'Atletico-MG-0X1-Internacional', 'Vitoria-1X0-Atletico-MG', 'Flamengo RJ-2X1-Atletico-MG', 'Chapecoense-SC-1X0-Atletico-MG', 'Fluminense-1X0-Atletico-MG', 'Ceara-2X1-Atletico-MG', 'Atletico-MG-0X1-Gremio', 'Santos-3X2-Atletico-MG']","['Sao Paulo-2X2-Atletico-MG', 'Atletico-MG-3X3-Chapecoense-SC', 'Bahia-2X2-Atletico-MG', 'Atletico-MG-0X0-Vasco', 'Corinthians-1X1-Atletico-MG', 'Cruzeiro-0X0-Atletico-MG', 'Atletico-MG-0X0-America MG', 'Atletico-MG-1X1-Palmeiras']"
127,2018,Botafogo RJ,51,38,46,13,13,12,"['Gremio, Fluminense, Vasco, Atletico-PR, Chapecoense-SC, Sport Recife, America MG, Vitoria, Corinthians, Flamengo RJ, Chapecoense-SC, Internacional, Parana']","['Cruzeiro, America MG, Sao Paulo, Corinthians, Flamengo RJ, Internacional, Atletico-MG, Palmeiras, Gremio, Fluminense, Bahia, Atletico-PR, Atletico-MG']","['Palmeiras, Sport Recife, Vitoria, Ceara, Bahia, Santos, Parana, Cruzeiro, Sao Paulo, Vasco, Ceara, Santos']","['Botafogo RJ-2X1-Gremio', 'Botafogo RJ-2X1-Fluminense', 'Vasco-1X2-Botafogo RJ', 'Botafogo RJ-2X0-Atletico-PR', 'Botafogo RJ-1X0-Chapecoense-SC', 'Botafogo RJ-2X0-Sport Recife', 'Botafogo RJ-1X0-America MG', 'Vitoria-3X4-Botafogo RJ', 'Botafogo RJ-1X0-Corinthians', 'Botafogo RJ-2X1-Flamengo RJ', 'Chapecoense-SC-0X1-Botafogo RJ', 'Botafogo RJ-1X0-Internacional', 'Botafogo RJ-2X1-Parana']","['Cruzeiro-1X0-Botafogo RJ', 'America MG-1X0-Botafogo RJ', 'Sao Paulo-3X2-Botafogo RJ', 'Corinthians-2X0-Botafogo RJ', 'Flamengo RJ-2X0-Botafogo RJ', 'Internacional-3X0-Botafogo RJ', 'Botafogo RJ-0X3-Atletico-MG', 'Palmeiras-2X0-Botafogo RJ', 'Gremio-4X0-Botafogo RJ', 'Fluminense-1X0-Botafogo RJ', 'Botafogo RJ-0X1-Bahia', 'Atletico-PR-2X1-Botafogo RJ', 'Atletico-MG-1X0-Botafogo RJ']","['Botafogo RJ-1X1-Palmeiras', 'Sport Recife-1X1-Botafogo RJ', 'Botafogo RJ-1X1-Vitoria', 'Botafogo RJ-0X0-Ceara', 'Bahia-3X3-Botafogo RJ', 'Botafogo RJ-0X0-Santos', 'Parana-1X1-Botafogo RJ', 'Botafogo RJ-1X1-Cruzeiro', 'Botafogo RJ-2X2-Sao Paulo', 'Botafogo RJ-1X1-Vasco', 'Ceara-0X0-Botafogo RJ', 'Santos-1X1-Botafogo RJ']"
128,2018,Parana,23,18,57,4,23,11,"['Fluminense, Bahia, America MG, America MG']","['Sao Paulo, Corinthians, Sport Recife, Santos, Vasco, Flamengo RJ, Vitoria, Atletico-MG, Palmeiras, Ceara, Internacional, Corinthians, Sport Recife, Santos, Gremio, Atletico-PR, Fluminense, Bahia, Flamengo RJ, Cruzeiro, Atletico-MG, Ceara, Botafogo RJ']","['Chapecoense-SC, Gremio, Atletico-PR, Cruzeiro, Botafogo RJ, Sao Paulo, Chapecoense-SC, Vasco, Vitoria, Palmeiras, Internacional']","['Parana-2X1-Fluminense', 'Parana-1X0-Bahia', 'Parana-1X0-America MG', 'America MG-0X1-Parana']","['Sao Paulo-1X0-Parana', 'Parana-0X4-Corinthians', 'Parana-1X2-Sport Recife', 'Santos-3X1-Parana', 'Vasco-1X0-Parana', 'Flamengo RJ-2X0-Parana', 'Vitoria-1X0-Parana', 'Atletico-MG-2X0-Parana', 'Palmeiras-3X0-Parana', 'Parana-0X1-Ceara', 'Internacional-1X0-Parana', 'Corinthians-1X0-Parana', 'Sport Recife-1X0-Parana', 'Parana-0X2-Santos', 'Gremio-2X0-Parana', 'Atletico-PR-3X0-Parana', 'Fluminense-4X0-Parana', 'Bahia-2X0-Parana', 'Parana-0X4-Flamengo RJ', 'Cruzeiro-3X1-Parana', 'Parana-0X1-Atletico-MG', 'Ceara-1X0-Parana', 'Botafogo RJ-2X1-Parana']","['Chapecoense-SC-1X1-Parana', 'Parana-0X0-Gremio', 'Parana-0X0-Atletico-PR', 'Parana-1X1-Cruzeiro', 'Parana-1X1-Botafogo RJ', 'Parana-1X1-Sao Paulo', 'Parana-1X1-Chapecoense-SC', 'Parana-1X1-Vasco', 'Parana-1X1-Vitoria', 'Parana-1X1-Palmeiras', 'Parana-1X1-Internacional']"
129,2018,Santos,50,46,40,13,14,11,"['Ceara, Parana, Vitoria, Fluminense, Sport Recife, Bahia, Vasco, Parana, Atletico-PR, Vitoria, Corinthians, Fluminense, Atletico-MG']","['Bahia, Gremio, Sao Paulo, Cruzeiro, Atletico-PR, Internacional, America MG, Atletico-MG, Cruzeiro, Palmeiras, Chapecoense-SC, Flamengo RJ, America MG, Sport Recife']","['Corinthians, Palmeiras, Chapecoense-SC, Flamengo RJ, Botafogo RJ, Ceara, Gremio, Sao Paulo, Vasco, Internacional, Botafogo RJ']","['Santos-2X0-Ceara', 'Santos-3X1-Parana', 'Santos-5X2-Vitoria', 'Fluminense-0X1-Santos', 'Santos-3X0-Sport Recife', 'Santos-2X0-Bahia', 'Vasco-0X3-Santos', 'Parana-0X2-Santos', 'Santos-1X0-Atletico-PR', 'Vitoria-0X1-Santos', 'Santos-1X0-Corinthians', 'Santos-3X0-Fluminense', 'Santos-3X2-Atletico-MG']","['Bahia-1X0-Santos', 'Gremio-5X1-Santos', 'Sao Paulo-1X0-Santos', 'Santos-0X1-Cruzeiro', 'Atletico-PR-2X0-Santos', 'Santos-1X2-Internacional', 'Santos-0X1-America MG', 'Atletico-MG-3X1-Santos', 'Cruzeiro-2X1-Santos', 'Palmeiras-3X2-Santos', 'Santos-0X1-Chapecoense-SC', 'Flamengo RJ-1X0-Santos', 'America MG-2X1-Santos', 'Sport Recife-2X1-Santos']","['Corinthians-1X1-Santos', 'Santos-1X1-Palmeiras', 'Chapecoense-SC-0X0-Santos', 'Santos-1X1-Flamengo RJ', 'Botafogo RJ-0X0-Santos', 'Ceara-1X1-Santos', 'Santos-0X0-Gremio', 'Santos-0X0-Sao Paulo', 'Santos-1X1-Vasco', 'Internacional-2X2-Santos', 'Santos-1X1-Botafogo RJ']"
130,2018,Corinthians,44,34,35,11,16,11,"['Fluminense, Parana, Palmeiras, America MG, Botafogo RJ, Cruzeiro, Vasco, Parana, Sport Recife, Bahia, Vasco']","['Atletico-MG, Internacional, Flamengo RJ, Bahia, Sao Paulo, Chapecoense-SC, Gremio, Fluminense, Ceara, Palmeiras, Flamengo RJ, Santos, Botafogo RJ, Cruzeiro, Atletico-PR, Gremio']","['Ceara, Sport Recife, Santos, Vitoria, Atletico-PR, Atletico-MG, Internacional, America MG, Vitoria, Sao Paulo, Chapecoense-SC']","['Corinthians-2X1-Fluminense', 'Parana-0X4-Corinthians', 'Corinthians-1X0-Palmeiras', 'Corinthians-1X0-America MG', 'Corinthians-2X0-Botafogo RJ', 'Corinthians-2X0-Cruzeiro', 'Vasco-1X4-Corinthians', 'Corinthians-1X0-Parana', 'Corinthians-2X1-Sport Recife', 'Corinthians-2X1-Bahia', 'Corinthians-1X0-Vasco']","['Atletico-MG-1X0-Corinthians', 'Internacional-2X1-Corinthians', 'Flamengo RJ-1X0-Corinthians', 'Bahia-1X0-Corinthians', 'Sao Paulo-3X1-Corinthians', 'Chapecoense-SC-2X1-Corinthians', 'Corinthians-0X1-Gremio', 'Fluminense-1X0-Corinthians', 'Ceara-2X1-Corinthians', 'Palmeiras-1X0-Corinthians', 'Corinthians-0X3-Flamengo RJ', 'Santos-1X0-Corinthians', 'Botafogo RJ-1X0-Corinthians', 'Cruzeiro-1X0-Corinthians', 'Atletico-PR-1X0-Corinthians', 'Gremio-1X0-Corinthians']","['Corinthians-1X1-Ceara', 'Sport Recife-1X1-Corinthians', 'Corinthians-1X1-Santos', 'Corinthians-0X0-Vitoria', 'Corinthians-0X0-Atletico-PR', 'Corinthians-1X1-Atletico-MG', 'Corinthians-1X1-Internacional', 'America MG-0X0-Corinthians', 'Vitoria-2X2-Corinthians', 'Corinthians-1X1-Sao Paulo', 'Corinthians-0X0-Chapecoense-SC']"
131,2018,Bahia,48,39,41,12,14,12,"['Santos, Vasco, Corinthians, Vitoria, America MG, Ceara, Sport Recife, Parana, Botafogo RJ, Chapecoense-SC, Ceara, Fluminense']","['Internacional, Sport Recife, Palmeiras, Flamengo RJ, Gremio, Parana, Internacional, Santos, Atletico-PR, Sao Paulo, Vasco, Corinthians, Atletico-MG, America MG']","['Atletico-PR, Sao Paulo, Botafogo RJ, Chapecoense-SC, Atletico-MG, Fluminense, Cruzeiro, Palmeiras, Flamengo RJ, Gremio, Vitoria, Cruzeiro']","['Bahia-1X0-Santos', 'Bahia-3X0-Vasco', 'Bahia-1X0-Corinthians', 'Bahia-4X1-Vitoria', 'Bahia-1X0-America MG', 'Ceara-0X2-Bahia', 'Bahia-2X0-Sport Recife', 'Bahia-2X0-Parana', 'Botafogo RJ-0X1-Bahia', 'Bahia-1X0-Chapecoense-SC', 'Bahia-2X1-Ceara', 'Bahia-2X0-Fluminense']","['Internacional-2X0-Bahia', 'Sport Recife-2X0-Bahia', 'Palmeiras-3X0-Bahia', 'Flamengo RJ-2X0-Bahia', 'Bahia-0X2-Gremio', 'Parana-1X0-Bahia', 'Bahia-0X1-Internacional', 'Santos-2X0-Bahia', 'Atletico-PR-2X0-Bahia', 'Sao Paulo-1X0-Bahia', 'Vasco-2X1-Bahia', 'Corinthians-2X1-Bahia', 'Atletico-MG-1X0-Bahia', 'America MG-1X0-Bahia']","['Bahia-0X0-Atletico-PR', 'Bahia-2X2-Sao Paulo', 'Bahia-3X3-Botafogo RJ', 'Chapecoense-SC-1X1-Bahia', 'Bahia-2X2-Atletico-MG', 'Fluminense-1X1-Bahia', 'Cruzeiro-1X1-Bahia', 'Bahia-1X1-Palmeiras', 'Bahia-0X0-Flamengo RJ', 'Gremio-2X2-Bahia', 'Vitoria-2X2-Bahia', 'Bahia-0X0-Cruzeiro']"
132,2018,Internacional,69,51,29,19,7,12,"['Bahia, Chapecoense-SC, Corinthians, Vitoria, Santos, Vasco, Ceara, Botafogo RJ, Atletico-MG, Fluminense, Parana, Bahia, Flamengo RJ, Gremio, Vitoria, Sao Paulo, Atletico-PR, America MG, Fluminense']","['Palmeiras, Flamengo RJ, America MG, Chapecoense-SC, Sport Recife, Botafogo RJ, Atletico-MG']","['Cruzeiro, Gremio, Sport Recife, Sao Paulo, Atletico-PR, Palmeiras, Cruzeiro, Corinthians, Santos, Vasco, Ceara, Parana']","['Internacional-2X0-Bahia', 'Internacional-3X0-Chapecoense-SC', 'Internacional-2X1-Corinthians', 'Vitoria-2X3-Internacional', 'Santos-1X2-Internacional', 'Internacional-3X1-Vasco', 'Internacional-1X0-Ceara', 'Internacional-3X0-Botafogo RJ', 'Atletico-MG-0X1-Internacional', 'Fluminense-0X3-Internacional', 'Internacional-1X0-Parana', 'Bahia-0X1-Internacional', 'Internacional-2X1-Flamengo RJ', 'Internacional-1X0-Gremio', 'Internacional-2X1-Vitoria', 'Internacional-3X1-Sao Paulo', 'Internacional-2X1-Atletico-PR', 'Internacional-2X0-America MG', 'Internacional-2X0-Fluminense']","['Palmeiras-1X0-Internacional', 'Flamengo RJ-2X0-Internacional', 'America MG-2X1-Internacional', 'Chapecoense-SC-2X1-Internacional', 'Sport Recife-2X1-Internacional', 'Botafogo RJ-1X0-Internacional', 'Internacional-1X2-Atletico-MG']","['Internacional-0X0-Cruzeiro', 'Gremio-0X0-Internacional', 'Internacional-0X0-Sport Recife', 'Sao Paulo-0X0-Internacional', 'Atletico-PR-2X2-Internacional', 'Internacional-0X0-Palmeiras', 'Cruzeiro-0X0-Internacional', 'Corinthians-1X1-Internacional', 'Internacional-2X2-Santos', 'Vasco-1X1-Internacional', 'Ceara-1X1-Internacional', 'Parana-1X1-Internacional']"
133,2018,Sao Paulo,63,46,34,16,7,15,"['Parana, Santos, America MG, Botafogo RJ, Atletico-PR, Vitoria, Flamengo RJ, Corinthians, Cruzeiro, Vasco, Sport Recife, Chapecoense-SC, Ceara, Bahia, Vitoria, Cruzeiro']","['Palmeiras, Gremio, Atletico-MG, Palmeiras, Internacional, Vasco, Chapecoense-SC']","['Ceara, Fluminense, Atletico-MG, Bahia, Internacional, Parana, Fluminense, Santos, America MG, Botafogo RJ, Atletico-PR, Flamengo RJ, Corinthians, Gremio, Sport Recife']","['Sao Paulo-1X0-Parana', 'Sao Paulo-1X0-Santos', 'America MG-1X3-Sao Paulo', 'Sao Paulo-3X2-Botafogo RJ', 'Atletico-PR-0X1-Sao Paulo', 'Sao Paulo-3X0-Vitoria', 'Flamengo RJ-0X1-Sao Paulo', 'Sao Paulo-3X1-Corinthians', 'Cruzeiro-0X2-Sao Paulo', 'Sao Paulo-2X1-Vasco', 'Sport Recife-1X3-Sao Paulo', 'Sao Paulo-2X0-Chapecoense-SC', 'Sao Paulo-1X0-Ceara', 'Sao Paulo-1X0-Bahia', 'Vitoria-0X1-Sao Paulo', 'Sao Paulo-1X0-Cruzeiro']","['Palmeiras-3X1-Sao Paulo', 'Gremio-2X1-Sao Paulo', 'Atletico-MG-1X0-Sao Paulo', 'Sao Paulo-0X2-Palmeiras', 'Internacional-3X1-Sao Paulo', 'Vasco-2X0-Sao Paulo', 'Chapecoense-SC-1X0-Sao Paulo']","['Ceara-0X0-Sao Paulo', 'Fluminense-1X1-Sao Paulo', 'Sao Paulo-2X2-Atletico-MG', 'Bahia-2X2-Sao Paulo', 'Sao Paulo-0X0-Internacional', 'Parana-1X1-Sao Paulo', 'Sao Paulo-1X1-Fluminense', 'Santos-0X0-Sao Paulo', 'Sao Paulo-1X1-America MG', 'Botafogo RJ-2X2-Sao Paulo', 'Sao Paulo-0X0-Atletico-PR', 'Sao Paulo-2X2-Flamengo RJ', 'Corinthians-1X1-Sao Paulo', 'Sao Paulo-1X1-Gremio', 'Sao Paulo-0X0-Sport Recife']"
134,2018,Palmeiras,80,64,26,23,4,11,"['Internacional, Atletico-PR, Bahia, Sao Paulo, Gremio, Atletico-MG, Parana, Vasco, Vitoria, Botafogo RJ, Chapecoense-SC, Atletico-PR, Corinthians, Sport Recife, Cruzeiro, Sao Paulo, Gremio, Ceara, Santos, Fluminense, America MG, Vasco, Vitoria']","['Corinthians, Sport Recife, Cruzeiro, Fluminense']","['Botafogo RJ, Chapecoense-SC, Ceara, Flamengo RJ, Santos, America MG, Internacional, Bahia, Flamengo RJ, Atletico-MG, Parana']","['Palmeiras-1X0-Internacional', 'Atletico-PR-1X3-Palmeiras', 'Palmeiras-3X0-Bahia', 'Palmeiras-3X1-Sao Paulo', 'Gremio-0X2-Palmeiras', 'Palmeiras-3X2-Atletico-MG', 'Palmeiras-3X0-Parana', 'Palmeiras-1X0-Vasco', 'Vitoria-0X3-Palmeiras', 'Palmeiras-2X0-Botafogo RJ', 'Chapecoense-SC-1X2-Palmeiras', 'Palmeiras-2X0-Atletico-PR', 'Palmeiras-1X0-Corinthians', 'Sport Recife-0X1-Palmeiras', 'Palmeiras-3X1-Cruzeiro', 'Sao Paulo-0X2-Palmeiras', 'Palmeiras-2X0-Gremio', 'Palmeiras-2X1-Ceara', 'Palmeiras-3X2-Santos', 'Palmeiras-3X0-Fluminense', 'Palmeiras-4X0-America MG', 'Vasco-0X1-Palmeiras', 'Palmeiras-3X2-Vitoria']","['Corinthians-1X0-Palmeiras', 'Palmeiras-2X3-Sport Recife', 'Cruzeiro-1X0-Palmeiras', 'Fluminense-1X0-Palmeiras']","['Botafogo RJ-1X1-Palmeiras', 'Palmeiras-0X0-Chapecoense-SC', 'Ceara-2X2-Palmeiras', 'Palmeiras-1X1-Flamengo RJ', 'Santos-1X1-Palmeiras', 'America MG-0X0-Palmeiras', 'Internacional-0X0-Palmeiras', 'Bahia-1X1-Palmeiras', 'Flamengo RJ-1X1-Palmeiras', 'Atletico-MG-1X1-Palmeiras', 'Parana-1X1-Palmeiras']"
135,2018,America MG,40,30,47,10,18,10,"['Sport Recife, Vitoria, Botafogo RJ, Atletico-PR, Internacional, Santos, Sport Recife, Vasco, Santos, Bahia']","['Flamengo RJ, Vasco, Sao Paulo, Corinthians, Atletico-MG, Gremio, Cruzeiro, Parana, Bahia, Vitoria, Botafogo RJ, Atletico-PR, Chapecoense-SC, Cruzeiro, Parana, Internacional, Palmeiras, Fluminense']","['Ceara, Chapecoense-SC, Palmeiras, Fluminense, Flamengo RJ, Ceara, Sao Paulo, Corinthians, Atletico-MG, Gremio']","['America MG-3X0-Sport Recife', 'America MG-2X1-Vitoria', 'America MG-1X0-Botafogo RJ', 'America MG-3X1-Atletico-PR', 'America MG-2X1-Internacional', 'Santos-0X1-America MG', 'Sport Recife-0X2-America MG', 'America MG-2X1-Vasco', 'America MG-2X1-Santos', 'America MG-1X0-Bahia']","['Flamengo RJ-2X0-America MG', 'Vasco-4X1-America MG', 'America MG-1X3-Sao Paulo', 'Corinthians-1X0-America MG', 'America MG-1X3-Atletico-MG', 'Gremio-1X0-America MG', 'Cruzeiro-3X1-America MG', 'Parana-1X0-America MG', 'Bahia-1X0-America MG', 'Vitoria-1X0-America MG', 'Botafogo RJ-1X0-America MG', 'Atletico-PR-4X0-America MG', 'Chapecoense-SC-1X0-America MG', 'America MG-1X2-Cruzeiro', 'America MG-0X1-Parana', 'Internacional-2X0-America MG', 'Palmeiras-4X0-America MG', 'Fluminense-1X0-America MG']","['Ceara-2X2-America MG', 'America MG-0X0-Chapecoense-SC', 'America MG-0X0-Palmeiras', 'America MG-0X0-Fluminense', 'America MG-2X2-Flamengo RJ', 'America MG-0X0-Ceara', 'Sao Paulo-1X1-America MG', 'America MG-0X0-Corinthians', 'Atletico-MG-0X0-America MG', 'America MG-1X1-Gremio']"
136,2018,Sport Recife,42,35,57,11,18,9,"['Parana, Bahia, Palmeiras, Atletico-MG, Atletico-PR, Parana, Internacional, Vasco, Gremio, Ceara, Santos']","['America MG, Cruzeiro, Vasco, Ceara, Fluminense, Vitoria, Flamengo RJ, Sao Paulo, Santos, America MG, Botafogo RJ, Bahia, Corinthians, Palmeiras, Atletico-MG, Atletico-PR, Flamengo RJ, Chapecoense-SC']","['Botafogo RJ, Corinthians, Internacional, Gremio, Chapecoense-SC, Cruzeiro, Fluminense, Vitoria, Sao Paulo']","['Parana-1X2-Sport Recife', 'Sport Recife-2X0-Bahia', 'Palmeiras-2X3-Sport Recife', 'Sport Recife-3X2-Atletico-MG', 'Sport Recife-1X0-Atletico-PR', 'Sport Recife-1X0-Parana', 'Sport Recife-2X1-Internacional', 'Sport Recife-2X1-Vasco', 'Gremio-3X4-Sport Recife', 'Sport Recife-1X0-Ceara', 'Sport Recife-2X1-Santos']","['America MG-3X0-Sport Recife', 'Cruzeiro-2X0-Sport Recife', 'Vasco-3X2-Sport Recife', 'Ceara-1X0-Sport Recife', 'Sport Recife-1X2-Fluminense', 'Vitoria-1X0-Sport Recife', 'Flamengo RJ-4X1-Sport Recife', 'Sport Recife-1X3-Sao Paulo', 'Santos-3X0-Sport Recife', 'Sport Recife-0X2-America MG', 'Botafogo RJ-2X0-Sport Recife', 'Bahia-2X0-Sport Recife', 'Corinthians-2X1-Sport Recife', 'Sport Recife-0X1-Palmeiras', 'Atletico-MG-5X2-Sport Recife', 'Atletico-PR-4X0-Sport Recife', 'Sport Recife-0X1-Flamengo RJ', 'Chapecoense-SC-2X1-Sport Recife']","['Sport Recife-1X1-Botafogo RJ', 'Sport Recife-1X1-Corinthians', 'Internacional-0X0-Sport Recife', 'Sport Recife-0X0-Gremio', 'Sport Recife-1X1-Chapecoense-SC', 'Sport Recife-0X0-Cruzeiro', 'Fluminense-0X0-Sport Recife', 'Sport Recife-0X0-Vitoria', 'Sao Paulo-0X0-Sport Recife']"
137,2018,Gremio,66,48,27,18,8,12,"['Cruzeiro, Santos, Ceara, Bahia, America MG, Atletico-MG, Sao Paulo, Flamengo RJ, Vitoria, Corinthians, Botafogo RJ, Parana, Ceara, Fluminense, Atletico-MG, Vasco, Chapecoense-SC, Corinthians']","['Botafogo RJ, Palmeiras, Vasco, Atletico-PR, Internacional, Palmeiras, Sport Recife, Flamengo RJ']","['Atletico-PR, Internacional, Parana, Fluminense, Sport Recife, Chapecoense-SC, Cruzeiro, Santos, Bahia, America MG, Sao Paulo, Vitoria']","['Cruzeiro-0X1-Gremio', 'Gremio-5X1-Santos', 'Ceara-0X1-Gremio', 'Bahia-0X2-Gremio', 'Gremio-1X0-America MG', 'Gremio-2X0-Atletico-MG', 'Gremio-2X1-Sao Paulo', 'Gremio-2X0-Flamengo RJ', 'Gremio-4X0-Vitoria', 'Corinthians-0X1-Gremio', 'Gremio-4X0-Botafogo RJ', 'Gremio-2X0-Parana', 'Gremio-3X2-Ceara', 'Fluminense-0X1-Gremio', 'Atletico-MG-0X1-Gremio', 'Gremio-2X1-Vasco', 'Gremio-2X0-Chapecoense-SC', 'Gremio-1X0-Corinthians']","['Botafogo RJ-2X1-Gremio', 'Gremio-0X2-Palmeiras', 'Vasco-1X0-Gremio', 'Atletico-PR-2X1-Gremio', 'Internacional-1X0-Gremio', 'Palmeiras-2X0-Gremio', 'Gremio-3X4-Sport Recife', 'Flamengo RJ-2X0-Gremio']","['Gremio-0X0-Atletico-PR', 'Gremio-0X0-Internacional', 'Parana-0X0-Gremio', 'Gremio-0X0-Fluminense', 'Sport Recife-0X0-Gremio', 'Chapecoense-SC-1X1-Gremio', 'Gremio-1X1-Cruzeiro', 'Santos-0X0-Gremio', 'Gremio-2X2-Bahia', 'America MG-1X1-Gremio', 'Sao Paulo-1X1-Gremio', 'Vitoria-0X0-Gremio']"
138,2018,Cruzeiro,53,34,34,14,13,11,"['Botafogo RJ, Sport Recife, Santos, Palmeiras, Ceara, America MG, Atletico-PR, Fluminense, Santos, Chapecoense-SC, Parana, America MG, Corinthians, Vitoria']","['Gremio, Fluminense, Atletico-MG, Chapecoense-SC, Corinthians, Sao Paulo, Flamengo RJ, Palmeiras, Vasco, Ceara, Atletico-PR, Sao Paulo, Flamengo RJ']","['Internacional, Vasco, Parana, Vitoria, Bahia, Gremio, Internacional, Botafogo RJ, Sport Recife, Atletico-MG, Bahia']","['Cruzeiro-1X0-Botafogo RJ', 'Cruzeiro-2X0-Sport Recife', 'Santos-0X1-Cruzeiro', 'Cruzeiro-1X0-Palmeiras', 'Ceara-0X1-Cruzeiro', 'Cruzeiro-3X1-America MG', 'Cruzeiro-2X1-Atletico-PR', 'Cruzeiro-2X1-Fluminense', 'Cruzeiro-2X1-Santos', 'Cruzeiro-3X0-Chapecoense-SC', 'Cruzeiro-3X1-Parana', 'America MG-1X2-Cruzeiro', 'Cruzeiro-1X0-Corinthians', 'Cruzeiro-3X0-Vitoria']","['Cruzeiro-0X1-Gremio', 'Fluminense-1X0-Cruzeiro', 'Atletico-MG-1X0-Cruzeiro', 'Chapecoense-SC-2X0-Cruzeiro', 'Corinthians-2X0-Cruzeiro', 'Cruzeiro-0X2-Sao Paulo', 'Flamengo RJ-1X0-Cruzeiro', 'Palmeiras-3X1-Cruzeiro', 'Vasco-2X0-Cruzeiro', 'Cruzeiro-0X2-Ceara', 'Atletico-PR-2X0-Cruzeiro', 'Sao Paulo-1X0-Cruzeiro', 'Cruzeiro-0X2-Flamengo RJ']","['Internacional-0X0-Cruzeiro', 'Cruzeiro-1X1-Vasco', 'Parana-1X1-Cruzeiro', 'Vitoria-1X1-Cruzeiro', 'Cruzeiro-1X1-Bahia', 'Gremio-1X1-Cruzeiro', 'Cruzeiro-0X0-Internacional', 'Botafogo RJ-1X1-Cruzeiro', 'Sport Recife-0X0-Cruzeiro', 'Cruzeiro-0X0-Atletico-MG', 'Bahia-0X0-Cruzeiro']"
139,2018,Vitoria,37,36,63,9,19,10,"['Vasco, Ceara, Chapecoense-SC, Parana, Sport Recife, Atletico-MG, America MG, Vasco, Chapecoense-SC']","['Atletico-MG, America MG, Fluminense, Internacional, Santos, Sao Paulo, Bahia, Atletico-PR, Gremio, Palmeiras, Flamengo RJ, Ceara, Botafogo RJ, Internacional, Santos, Sao Paulo, Atletico-PR, Cruzeiro, Palmeiras']","['Flamengo RJ, Botafogo RJ, Corinthians, Cruzeiro, Fluminense, Corinthians, Parana, Bahia, Sport Recife, Gremio']","['Vasco-2X3-Vitoria', 'Vitoria-2X1-Ceara', 'Vitoria-1X0-Chapecoense-SC', 'Vitoria-1X0-Parana', 'Vitoria-1X0-Sport Recife', 'Vitoria-1X0-Atletico-MG', 'Vitoria-1X0-America MG', 'Vitoria-1X0-Vasco', 'Chapecoense-SC-0X1-Vitoria']","['Atletico-MG-2X1-Vitoria', 'America MG-2X1-Vitoria', 'Vitoria-1X2-Fluminense', 'Vitoria-2X3-Internacional', 'Santos-5X2-Vitoria', 'Sao Paulo-3X0-Vitoria', 'Bahia-4X1-Vitoria', 'Atletico-PR-4X0-Vitoria', 'Gremio-4X0-Vitoria', 'Vitoria-0X3-Palmeiras', 'Flamengo RJ-1X0-Vitoria', 'Ceara-2X0-Vitoria', 'Vitoria-3X4-Botafogo RJ', 'Internacional-2X1-Vitoria', 'Vitoria-0X1-Santos', 'Vitoria-0X1-Sao Paulo', 'Vitoria-1X2-Atletico-PR', 'Cruzeiro-3X0-Vitoria', 'Palmeiras-3X2-Vitoria']","['Vitoria-2X2-Flamengo RJ', 'Botafogo RJ-1X1-Vitoria', 'Corinthians-0X0-Vitoria', 'Vitoria-1X1-Cruzeiro', 'Fluminense-0X0-Vitoria', 'Vitoria-2X2-Corinthians', 'Parana-1X1-Vitoria', 'Vitoria-2X2-Bahia', 'Sport Recife-0X0-Vitoria', 'Vitoria-0X0-Gremio']"
